_id,id,pin,address,owner,parc_sq_ft,class,zoned_as,inventory_type,current_status,acquisition_method,acquisition_date,last_updated,latitude,longitude,census_tract,neighborhood_name,council_district,ward,fire_zone,police_zone,dpw_streets,dpw_enviro,dpw_parks
5984587,1083260,0046F00293000000,0 MAPLE AVE,City of Pittsburgh,3500,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4683959069,-80.00812462,42003261400,Perry South,6,26,1-22,1,1,Northern,Northern
5984588,1083262,0046F00308000000,0 OSGOOD ST,City of Pittsburgh,3278,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4682639763,-80.0078165012,42003261400,Perry South,6,26,1-22,1,1,Northern,Northern
5984589,1083266,0046K00320000000,0 MAPLE AVE,City of Pittsburgh,4588,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4667685953,-80.0080412381,42003261400,Perry South,6,26,1-22,1,1,Northern,Northern
5984590,1083267,0046K00326000000,0 MAPLE AVE,City of Pittsburgh,4600,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4670484297,-80.008140442,42003261400,Perry South,6,26,1-22,1,1,Northern,Northern
5984591,1083202,0056C00079000000,0 FLOWERS AVE,City of Pittsburgh,2129,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4121722748,-79.9377136008,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Eastern
5984592,1083203,0056D00135000000,0 KILBOURNE ST,City of Pittsburgh,1476,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4128121296,-79.9357960638,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Eastern
5984593,1083204,0056D00137000000,0 FLOWERS AVE,City of Pittsburgh,2400,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4127350784,-79.9359360724,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Eastern
5984594,1083205,0056D00138000000,0 FLOWERS AVE,City of Pittsburgh,2400,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4126993368,-79.9360104627,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Eastern
5984595,1083206,0056D00139000000,0 KILBOURNE ST,City of Pittsburgh,4020,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4126732391,-79.936092648,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Eastern
5984596,1083207,0056D00141000000,0 KILBOURNE ST,City of Pittsburgh,1872,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.412611589,-79.9362404031,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Eastern
5984597,1083208,0056D00169000000,0 KILBOURNE ST,City of Pittsburgh,1512,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4125493949,-79.9356922456,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Eastern
5984598,1083209,0056D00170000000,0 KILBOURNE ST,City of Pittsburgh,1530,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4125223848,-79.9357445822,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Eastern
5984599,1083210,0056D00171000000,0 KILBOURNE ST,City of Pittsburgh,1556,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4124997273,-79.9358022703,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Eastern
5984600,1083211,0056D00184000000,0 GIDDINGS ST,City of Pittsburgh,1434,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.412327934,-79.9368895177,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Eastern
5984601,1083212,0056D00186000000,0 NANSEN ST,City of Pittsburgh,2355,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4121732982,-79.9368066272,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Eastern
5984602,1083213,0056D00188000000,0 FLOWERS AVE,City of Pittsburgh,1711,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4121050592,-79.9366777662,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Eastern
5984603,1083214,0056D00195000000,0 FLOWERS AVE,City of Pittsburgh,1600,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4121367605,-79.9368910579,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Eastern
5984604,1083215,0056D00198000000,0 NANSEN ST,City of Pittsburgh,2783,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.411748191,-79.9367738014,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Eastern
5984605,1083168,0124K00201000000,0 THOMPSON ST,City of Pittsburgh,3250,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4657780438,-79.9098586725,42003120400,Larimer,9,12,3-12,5,2,Eastern,Northeast
5984606,1083169,0124K00202000000,634 THOMPSON ST,City of Pittsburgh,3250,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4658190542,-79.9097948779,42003120400,Larimer,9,12,3-12,5,2,Eastern,Northeast
5984607,1083171,0124L00199000000,0 ROWAN ST,City of Pittsburgh,3000,Vacant Land,RM-M,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4651715473,-79.9037664848,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Northeast
5984608,1083179,0124P00173000000,0 WINFIELD ST,City of Pittsburgh,2274,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4635241477,-79.9101172336,42003120400,Larimer,9,12,3-12,5,2,Eastern,Northeast
5984609,1083181,0124S00296000000,0 UPLAND ST,City of Pittsburgh,2000,Vacant Land,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4634611303,-79.8996866852,42003120700,Homewood West,9,12,3-18,5,2,Eastern,Eastern
5984610,1083182,0124S00308000000,0 UPLAND ST,City of Pittsburgh,1500,Vacant Land,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4635586773,-79.9004354355,42003120700,Homewood West,9,12,3-18,5,2,Eastern,Eastern
5984611,1083183,0124S00310000000,0 UPLAND ST,City of Pittsburgh,1500,Vacant Land,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4636890615,-79.9003877125,42003120700,Homewood West,9,12,3-18,5,2,Eastern,Eastern
5984612,1083184,0124S00340000000,0 LINCOLN AVE,City of Pittsburgh,2300,Vacant Land,LNC,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4639679082,-79.9007814951,42003120700,Homewood West,9,12,3-18,5,2,Eastern,Eastern
5984613,1083185,0124S00341000000,0 LINCOLN AVE,City of Pittsburgh,1438,Vacant Land,LNC,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4639866914,-79.9006988148,42003120700,Homewood West,9,12,3-18,5,2,Eastern,Eastern
5984614,1083187,0125F00313000000,0 FRANKSTOWN AVE,City of Pittsburgh,7123,Vacant Land,LNC,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4595476212,-79.9102633096,42003120800,Larimer,9,12,3-10,5,2,Eastern,Northeast
5984615,1083190,0174C00016000000,7403 MOUNT VERNON ST,City of Pittsburgh,3250,Vacant Land,RM-M,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4603109749,-79.8902578305,42003130100,Homewood North,9,13,3-17,5,2,Eastern,Eastern
5984616,1083191,0174C00017000000,7405 MOUNT VERNON ST,City of Pittsburgh,3250,Vacant Land,RM-M,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4602952636,-79.8901663358,42003130100,Homewood North,9,13,3-17,5,2,Eastern,Eastern
5984617,1083192,0174C00103000000,0 UPLAND ST,City of Pittsburgh,3250,Vacant Land,RM-M,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4606750604,-79.8902103371,42003130100,Homewood North,9,13,3-18,5,2,Eastern,Eastern
5984618,1083193,0174C00137000000,7525 UPLAND ST,City of Pittsburgh,2553,Vacant Land,RM-M,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4608856818,-79.8890754119,42003130100,Homewood North,9,13,3-18,5,2,Eastern,Eastern
5984619,1083194,0174C00140000000,7533 UPLAND ST,City of Pittsburgh,2550,Vacant Land,RM-M,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.460827426,-79.8888116709,42003130100,Homewood North,9,13,3-18,5,2,Eastern,Eastern
5984620,1083197,0174G00249000000,7453 HERMITAGE ST,City of Pittsburgh,2728,Vacant Land,RM-M,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4589492243,-79.8887725033,42003130100,Homewood North,9,13,3-17,5,2,Eastern,Eastern
5984621,1083198,0174G00251000000,7449 HERMITAGE ST,City of Pittsburgh,2926,Building,RM-M,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4589893756,-79.8889524676,42003130100,Homewood North,9,13,3-17,5,2,Eastern,Eastern
5984622,1083199,0174G00252000000,7447 HERMITAGE ST,City of Pittsburgh,2750,Vacant Land,RM-M,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4590125467,-79.8890441213,42003130100,Homewood North,9,13,3-17,5,2,Eastern,Eastern
5984623,1083200,0174G00256000000,7439 HERMITAGE ST,City of Pittsburgh,2978,Vacant Land,RM-M,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4591023225,-79.8893788321,42003130100,Homewood North,9,13,3-17,5,2,Eastern,Eastern
5984624,173603,0023A00049000000,17 OVERLOOK ST,City of Pittsburgh,3625,Vacant Land,H,Potential Greenway,Hold for Study,Treasurer Sale,2012-03-09,2024-11-27,40.4614346958,-80.0160744228,42003261400,Perry South,6,25,1-10,1,1,Northern,Riverview
5984625,173604,0023A00051000000,19 OVERLOOK ST,City of Pittsburgh,3500,Vacant Land,H,Potential Greenway,Hold for Study,Treasurer Sale,2012-03-09,2024-11-27,40.4614976181,-80.0161129646,42003261400,Perry South,6,25,1-10,1,1,Northern,Riverview
5984626,173705,0023G00155000000,1440 SANDUSKY ST,City of Pittsburgh,2680,Vacant Land,R1A-VH,Public Sale,Sale Pending,Treasurer Sale,1989-09-18,2024-11-14,40.4588750469,-80.0054238632,42003220600,Central Northside,1,25,1-10,1,1,Northern,Riverview
5984627,173689,0023F00079000000,113 ARCH ST,City of Pittsburgh,2000,Vacant Land,R1A-VH,URA Transfer,Litigation Pending,Treasurer Sale,1968-06-03,2024-11-07,40.459580681,-80.0093362403,42003250300,Central Northside,1,25,1-21,1,1,Northern,Riverview
5984628,175555,0047E00087000000,906 LUELLA ST,City of Pittsburgh,1652,Vacant Land,H,Public Sale,Sale Pending,Treasurer Sale,1953-06-01,2024-11-18,40.4684825835,-79.9985561615,42003262000,Spring Hill-City View,1,26,1-11,1,1,Northern,Riverview
5984629,176930,0075S00246000000,1420 GEYER AVE,City of Pittsburgh,4611,Vacant Land,H,Public Sale,Sale Pending,Treasurer Sale,1989-09-18,2024-11-27,40.4738637388,-80.0338297772,42003271500,Marshall-Shadeland,6,27,1-14,1,1,Northern,Riverview
5984630,184412,0012L00282000000,2410  CAREY,City of Pittsburgh,606,Vacant Land,R1A-VH,Public Sale,Sale Pending,Unknown,2013-04-26,2024-11-27,40.4274664322,-79.9706874,42003160900,South Side Flats,3,16,4-24,3,4,Southern,McKinley
5984631,1232215,0014E00290000000,0 MILLBRIDGE ST,City of Pittsburgh,3150,Vacant Land,R1D-H,Public Sale,Sale Pending,Treasurer Sale,2023-04-28,2024-11-05,40.4187878173,-79.9955203961,42003180300,Allentown,3,18,4-21,3,4,Southern,Emerald
5984632,1232216,0014E00293000000,0 MILLBRIDGE ST,City of Pittsburgh,5700,Vacant Land,R1D-H,Public Sale,Sale Pending,Treasurer Sale,2023-04-28,2024-11-05,40.4190063327,-79.9954596726,42003180300,Allentown,3,18,4-21,3,4,Southern,Emerald
5984633,1104072,0015S00053000000,0 MICHIGAN ST,City of Pittsburgh,2562,Vacant Land,R2-H,Public Sale,Sale Pending,Treasurer Sale,2022-08-19,2024-11-27,40.4161131177,-79.9995016041,42003562400,Beltzhoover,3,18,4-21,3,4,Southern,McKinley
5984634,177287,0090R00166000000,4518 ARMORHILL AVE,City of Pittsburgh,1593,Vacant Land,R1D-L,Public Sale,Sale Pending,Treasurer Sale,1950-06-06,2024-11-27,40.3955858508,-79.9216543652,42003310300,New Homestead,5,31,4-20,4,4,Eastern,Frick
5984635,177288,0090R00167000000,4520 ARMORHILL AVE,City of Pittsburgh,2500,Vacant Land,R1D-L,Public Sale,Sale Pending,Treasurer Sale,1950-06-06,2024-11-27,40.3955519577,-79.9217255843,42003310300,New Homestead,5,31,4-20,4,4,Eastern,Frick
5984636,183238,0011D00003000000,220  WHITRIDGE ST,City of Pittsburgh,1260,Vacant Land,R1A-H,Hold For Study,Litigation Pending,Treasurer Sale,2012-03-09,2024-11-07,40.4406656349,-79.967603694,42003040200,West Oakland,6,4,2-10,4,3,Central,Schenley
5984637,183239,0011D00004000000,218  WHITRIDGE ST,City of Pittsburgh,1600,Vacant Land,R1A-H,Hold For Study,Litigation Pending,Treasurer Sale,1985-10-07,2024-11-07,40.4406207448,-79.9675510984,42003040200,West Oakland,6,4,2-10,4,3,Central,Schenley
5984638,183237,0011D00002000000,222  WHITRIDGE ST,City of Pittsburgh,1170,Vacant Land,R1A-H,Hold for Study,Litigation Pending,Treasurer Sale,1984-10-01,2024-11-07,40.4407189729,-79.9676146737,42003040200,West Oakland,6,4,2-10,4,3,Central,Schenley
5984639,959143,0050L00099000000,5204 KINCAID ST,City of Pittsburgh,2500,Vacant Land,R1D-H,Public Sale,Sale Pending,Treasurer Sale,2017-06-16,2024-11-18,40.4665656418,-79.9392847854,42003101700,Garfield,9,10,3-4,5,2,Central,Highland
5984640,550065,0083J00074000000,5465  KINCAID ST,City of Pittsburgh,,Vacant Land,R2-H,Public Sale,Sale Pending,Treasurer Sale,2016-04-29,2024-11-18,40.4660637838,-79.932338423,42003111400,Garfield,9,11,3-4,5,2,Central,Highland
5984641,1104062,0124G00360000000,0 DEARY ST,City of Pittsburgh,2500,Vacant Land,RM-M,Public Sale,Sale Pending,Treasurer Sale,2022-08-19,2024-11-27,40.4673552733,-79.9067137167,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5984642,178150,0124H00212000000,1217 MONTEZUMA ST,City of Pittsburgh,2500,Vacant Land,RM-M,Public Sale,Sale Pending,Treasurer Sale,1989-09-18,2024-11-27,40.4679651139,-79.9021912656,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5984643,1240062,0231N00081000000,0 BRICELYN ST,City of Pittsburgh,2500,Vacant Land,R2-L,Public Sale,Sale Pending,Treasurer Sale,2023-06-16,2024-11-01,40.4547187644,-79.8787259134,42003130600,East Hills,9,13,3-17,5,2,Eastern,Frick
5984644,1240063,0231N00082000000,0 BRICELYN ST,City of Pittsburgh,2500,Vacant Land,R2-L,Public Sale,Sale Pending,Treasurer Sale,2023-06-16,2024-11-01,40.4546799267,-79.8787916277,42003130600,East Hills,9,13,3-17,5,2,Eastern,Frick
5984645,1240074,0020R00197000000,0 WILHELM ST,City of Pittsburgh,2210,Vacant Land,R1D-H,Public Sale,Sale Pending,Treasurer Sale,2023-06-16,2024-11-27,40.4449140619,-80.0384094997,42003562600,Elliott,2,20,1-17,6,5,Northern,Emerald
5984646,998328,0046G00052000000,2420 OSGOOD ST,City of Pittsburgh,3500,Building,H,CDC Property Reserve,Sale Pending,Treasurer Sale,2019-04-18,2019-11-25,40.4684956925,-80.0070808489,42003261400,Perry South,6,26,1-22,1,1,Northern,Riverview
5984647,998302,0003P00276000000,13 ALLEN ST,City of Pittsburgh,2500,Vacant Land,R1D-H,Public Sale,Available for Sale,Treasurer Sale,2019-04-18,2019-11-25,40.4236587913,-79.9940069951,42003180300,Allentown,3,18,4-5,3,5,Southern,Emerald
5984648,998281,0009M00270000000,0 MONACA PL,City of Pittsburgh,1364,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,2019-04-18,2019-11-25,40.4462567891,-79.9838435259,42003030500,Crawford-Roberts,6,3,2-1,2,3,Central,Schenley
5984649,998316,0011D00144000000,0 WYANDOTTE ST,City of Pittsburgh,1713,Vacant Land,H,Public Sale,Available for Sale,Treasurer Sale,2019-04-18,2019-11-25,40.4425463579,-79.9673963879,42003040200,West Oakland,6,5,2-10,4,3,Central,Schenley
5984650,998317,0011D00146000000,0 WYANDOTTE ST,City of Pittsburgh,1679,Vacant Land,H,Public Sale,Available for Sale,Treasurer Sale,2019-04-18,2019-11-25,40.4425058883,-79.9675486281,42003040200,West Oakland,6,5,2-10,4,3,Central,Schenley
5984651,998323,0013A00008000000,2371 S 18TH ST,City of Pittsburgh,1611,Vacant Land,H,Public Sale,Available for Sale,Treasurer Sale,2019-04-18,2019-11-25,40.4211499964,-79.9823460742,42003170600,South Side Slopes,3,17,4-22,3,3,Southern,Schenley
5984652,998324,0013A00009000000,2369 S 18TH ST,City of Pittsburgh,1832,Vacant Land,H,Public Sale,Available for Sale,Treasurer Sale,2019-04-18,2019-11-25,40.421129946,-79.9822795654,42003170600,South Side Slopes,3,17,4-22,3,3,Southern,Schenley
5984653,998325,0013A00010000000,2367 S 18TH ST EXT,City of Pittsburgh,1925,Vacant Land,H,Public Sale,Available for Sale,Treasurer Sale,2019-04-18,2019-11-25,40.4211168755,-79.9822071439,42003170600,South Side Slopes,3,17,4-22,3,3,Southern,Schenley
5984654,998300,0013M00218000000,111 COLOGNE ST,City of Pittsburgh,1705,Building,R2-L,Public Sale,Available for Sale,Treasurer Sale,2019-04-18,2019-11-25,40.4170318949,-79.9693458859,42003561600,Arlington,3,16,4-8,3,3,Southern,Schenley
5984655,998287,0027A00145000000,3031 VANCROFT ST,City of Pittsburgh,4477,Vacant Land,R2-L,Public Sale,Available for Sale,Treasurer Sale,2019-04-18,2019-11-25,40.4506057619,-79.9639373338,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
5984656,998288,0027A00146000000,3027 VANCROFT ST,City of Pittsburgh,1765,Vacant Land,R2-L,Public Sale,Available for Sale,Treasurer Sale,2019-04-18,2019-11-25,40.4505955196,-79.9640916937,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
5984657,998289,0027A00157000000,0 HERRON AVE,City of Pittsburgh,7478,Vacant Land,LNC,Public Sale,Available for Sale,Treasurer Sale,2019-04-18,2019-11-25,40.4506535376,-79.9647577028,42003050600,Upper Hill,6,5,2-5,2,3,Central,Schenley
5984658,184454,0040G00223000000,113  ELMONT,City of Pittsburgh,2500,Vacant Land,R2-L,Public Sale,Sale Pending,Unknown,2012-07-27,2019-11-01,40.4397705696,-80.0547587934,42003281500,Crafton Heights,2,28,1-18,6,5,Northern,Emerald
5984659,998299,0056F00148000000,4929 GERTRUDE ST,City of Pittsburgh,1430,Vacant Land,R1D-M,Public Sale,Available for Sale,Treasurer Sale,2019-04-18,2019-11-25,40.4090798324,-79.9419733865,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Frick
5984660,550074,0124G00183000000,13  DICK ST,City of Pittsburgh,,Building,RM-M,Public Sale,Sale Pending,Treasurer Sale,2016-04-29,2019-11-27,40.4694264823,-79.9071899878,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5984661,178146,0124G00184000000,11 DICK ST,City of Pittsburgh,1230,Vacant Land,RM-M,Public Sale,Sale Pending,Treasurer Sale,1971-06-21,2019-11-27,40.4693242646,-79.9071777131,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5984662,998293,0174F00112000000,7321 MONTICELLO ST,City of Pittsburgh,2325,Building,R2-L,Public Sale,Available for Sale,Treasurer Sale,2019-04-18,2019-11-25,40.4589758462,-79.8922363412,42003130200,Homewood North,9,13,3-17,5,2,Eastern,Highland
5984663,998295,0174H00133000000,0 BLACKADORE ST,City of Pittsburgh,1500,Vacant Land,R2-L,Public Sale,Available for Sale,Treasurer Sale,2019-04-18,2019-11-25,40.4576920516,-79.8834278921,42003130100,Homewood North,9,13,3-17,5,2,Eastern,Highland
5984664,998296,0174H00137000000,1049 BLACKADORE ST,City of Pittsburgh,6000,Vacant Land,R2-L,Public Sale,Available for Sale,Treasurer Sale,2019-04-18,2019-11-25,40.4577467669,-79.8835785354,42003130100,Homewood North,9,13,3-17,5,2,Eastern,Highland
5984665,998318,0174M00276000000,0 CALWAY ST,City of Pittsburgh,3125,Vacant Land,R2-L,Public Sale,Available for Sale,Treasurer Sale,2019-04-18,2019-11-25,40.4566819846,-79.8859112689,42003130100,Homewood North,9,13,3-17,5,2,Eastern,Highland
5984666,998319,0174M00277000000,0 CALWAY ST,City of Pittsburgh,3500,Vacant Land,R2-L,Public Sale,Available for Sale,Treasurer Sale,2019-04-18,2019-11-25,40.456653816,-79.8858198057,42003130100,Homewood North,9,13,3-17,5,2,Eastern,Highland
5984667,998297,0174M00278000000,0 CALWAY ST,City of Pittsburgh,2750,Vacant Land,R2-L,Public Sale,Available for Sale,Treasurer Sale,2019-04-18,2019-11-25,40.4566191088,-79.8856516619,42003130100,Homewood North,9,13,3-17,5,2,Eastern,Highland
5984668,998320,0174M00301000000,7751 BAXTER ST,City of Pittsburgh,3125,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,2019-04-18,2019-11-25,40.4562968731,-79.8857835666,42003130100,Homewood North,9,13,3-17,5,2,Eastern,Highland
5984669,998321,0174M00303000000,0 BAXTER ST,City of Pittsburgh,3125,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,2019-04-18,2019-11-25,40.4563365654,-79.8859529277,42003130100,Homewood North,9,13,3-17,5,2,Eastern,Highland
5984670,998298,0231P00039000000,8220 FAHNESTOCK AVE,City of Pittsburgh,13230,Building,R2-L,Public Sale,Available for Sale,Treasurer Sale,2019-04-18,2019-11-25,40.4534568287,-79.8781219053,42003130600,East Hills,9,13,3-17,5,2,Eastern,Frick
5984671,998283,0010H00230000000,2730 WYLIE AVE,City of Pittsburgh,26019,Vacant Land,LNC,URA Transfer,Available for Sale,Treasurer Sale,2019-04-18,2019-11-25,40.4496087347,-79.9675008622,42003050100,Middle Hill,6,5,2-5,2,3,Central,Schenley
